Name	tpm	expression_level	log_tpm	locus_tag
PA3079	18.027463893866667	low	4.172124547392955	PA3079
PA3080	24.9187297751	low	4.63915862416942	PA3080
PA3081	38.01909455636667	medium_low	5.2486522687834976	PA3081
gbt	46.937367358500005	medium_low	5.55266502057143	PA3082
pepN	98.09586481673334	medium_high	6.61612041650891	PA3083
PA3084	101.15684682743334	medium_high	6.660450162164077	PA3084
PA3085	296.92535620996665	high	8.213956488610862	PA3085
PA3086	64.23272428446667	medium_low	6.005236581248511	PA3086
PA3087	82.92954940996667	medium_high	6.373814348492934	PA3087
PA3088	62.121064232466665	medium_low	5.957010640481062	PA3088
PA3089	32.428829092133334	medium_low	5.01920502822566	PA3089
PA3089a	24.340127062666664	low	4.605264794253737	PA3089a
PA3091	92.01269707706666	medium_high	6.523761051124232	PA3091
fadH1	29.7236538386	low	4.893539567790052	PA3092
PA3093	113.57365520396667	medium_high	6.827484412694764	PA3093
PA3094	55.8349049626	medium_low	5.803095393874807	PA3094
xcpZ	49.08930302503334	medium_low	5.617336778204356	PA3095
xcpY	87.6675310472	medium_high	6.4539707132634785	PA3096
xcpX	31.45994005413333	medium_low	4.975444016636291	PA3097
xcpW	41.094802094066665	medium_low	5.360884020002329	PA3098
xcpV	34.3519991904	medium_low	5.102322157195583	PA3099
xcpU	71.00406080973333	medium_high	6.149829631371349	PA3100
xcpT	73.1715229477	medium_high	6.19321038143469	PA3101
xcpS	53.32402045323334	medium_low	5.736713653807781	PA3102
xcpR	95.42428538336667	medium_high	6.576284572264969	PA3103
xcpP	237.33564582216664	high	7.89078498726737	PA3104
xcpQ	139.07064404046665	medium_high	7.119674108095824	PA3105
PA3106	78.33493947903332	medium_high	6.291584026541898	PA3106
metZ	108.22478643846667	medium_high	6.757887143436851	PA3107
purF	123.87785037836666	medium_high	6.952774443387687	PA3108
PA3109	124.35558010519999	medium_high	6.9583274356446045	PA3109
PA3110	117.3537041691	medium_high	6.874719569787074	PA3110
folC	132.73612905599998	medium_high	7.052417296847925	PA3111
accD	168.97745183799998	high	7.400686937514175	PA3112
trpF	361.63725629770005	high	8.498399503333056	PA3113
truA	102.48516162136666	medium_high	6.679271233115926	PA3114
fimV	393.57478675960004	high	8.620493991290303	PA3115
PA3116	37.73299438406667	medium_low	5.2377546877899075	PA3116
asd	116.61581827443332	medium_high	6.865619684987615	PA3117
leuB	59.48555572056667	medium_low	5.894467490700754	PA3118
PA3119	22.200548158266667	low	4.472523393780295	PA3119
leuD	49.845815279899995	medium_low	5.639400485602042	PA3120
leuC	89.66572048306666	medium_high	6.486484638100267	PA3121
PA3122	66.34326887796666	medium_low	6.051878193504799	PA3122
PA3123	89.9529505003	medium_high	6.491098698235601	PA3123
PA3124	103.25077712986666	medium_high	6.69000883008468	PA3124
PA3125	36.0483176555	medium_low	5.171860026566999	PA3125
ibpA	2378.5539224955664	high	11.215869016641092	PA3126
PA3127	57.804980662633334	medium_low	5.853121900203392	PA3127
PA3128	68.41652652793333	medium_high	6.0962729559629185	PA3128
PA3129	41.45525420973333	medium_low	5.373483061311198	PA3129
PA3130	42.37703590933333	medium_low	5.405210775838226	PA3130
PA3131	50.47892270049999	medium_low	5.657609216158086	PA3131
PA3132	6.156030596933333	not_expressed		PA3132
PA3133	5.3014065298	not_expressed		PA3133
gltX	71.4944134638	medium_high	6.15975860974409	PA3134
PA3135	35.249369926	medium_low	5.139525564802786	PA3135
PA3136	8.679293489866666	not_expressed		PA3136
PA3137	21.9025164402	low	4.453024729427635	PA3137
uvrB	33.306953780233336	medium_low	5.057751507527213	PA3138
PA3139	186.84553271136667	high	7.545702260519324	PA3139
PA3140	48.242033427100004	medium_low	5.592218813762292	PA3140
wbpM	356.6510010274667	high	8.478369212615	PA3141
PA3142	302.82690340053335	high	8.242349571050726	PA3142
PA3143	101.00687473956667	medium_high	6.658309678941373	PA3143
wbpL	247.01622505833333	high	7.948461996938594	PA3145
wbpK	121.0178302818	medium_high	6.919075813836802	PA3146
wbpJ	240.23289198133332	high	7.908289883905852	PA3147
wbpI	440.2919769622667	high	8.782316745377697	PA3148
wbpH	454.8349758276667	high	8.829199388404543	PA3149
wbpG	423.371028477	high	8.725778738046477	PA3150
hisF2	408.12702623863333	high	8.672874439036358	PA3151
hisH2	239.1224894492	high	7.901606011547566	PA3152
wzx	235.18942443876665	high	7.877679378976332	PA3153
wzy	249.4141417861	high	7.962399458094914	PA3154
wbpE	480.66033656123335	high	8.908873948924967	PA3155
wbpD	645.0237190631	high	9.333208402629278	PA3156
PA3157	241.56283505786666	high	7.916254699892623	PA3157
wbpB	517.5216920920334	high	9.015475524691466	PA3158
wbpA	452.7633909275333	high	8.822613500721681	PA3159
wzz	631.5223807770667	high	9.302690052946591	PA3160
himD	745.0704079941667	high	9.541232954227947	PA3161
rpsA	735.6038248076334	high	9.522785170906657	PA3162
cmk	79.31396606916667	medium_high	6.309503021405086	PA3163
hisC2	45.4442268057	medium_low	5.506025122248086	PA3165
pheA	70.7215610741	medium_high	6.1440782153322875	PA3166
serC	79.76868352863333	medium_high	6.317750563322033	PA3167
gyrA	196.70412463313332	high	7.619883399172451	PA3168
PA3169	74.83114827036667	medium_high	6.225567008066358	PA3169
PA3170	72.41013687316666	medium_high	6.178119772761393	PA3170
ubiG	259.6951476686	high	8.020675247688436	PA3171
PA3172	56.11987929153333	medium_low	5.810440000750137	PA3172
PA3173	74.47408585953333	medium_high	6.218666604949789	PA3173
PA3174	12.176653788933335	low	3.6060458221077054	PA3174
PA3175	16.1257896725	low	4.011297905265412	PA3175
gltS	5.333123879666666	not_expressed		PA3176
PA3177	34.65794992306667	medium_low	5.115114414033511	PA3177
PA3178	60.23886292303333	medium_low	5.912622632646481	PA3178
PA3179	22.74370404513333	low	4.507395325914998	PA3179
PA3180	40.18247136836666	medium_low	5.328494392687812	PA3180
PA3181	408.19231896956666	high	8.673105224941107	PA3181
pgl	360.13652646983337	high	8.492400120556606	PA3182
zwf	446.8063705411333	high	8.803505945610679	PA3183
PA3184	140.47521950983332	medium_high	7.134171844467304	PA3184
PA3185	283.35385717236665	high	8.14646103113365	PA3185
oprB	14.357121414733333	low	3.843694614452997	PA3186
PA3187	13.157159873833335	low	3.7177761950438026	PA3187
PA3188	26.37797728636666	low	4.7212620351094925	PA3188
PA3189	10.663423850066666	low	3.414598833023798	PA3189
PA3190	70.91773732583333	medium_high	6.148074601782813	PA3190
PA3191	61.8248222577	medium_low	5.950114281855129	PA3191
gltR	162.47613381583335	high	7.344084005428088	PA3192
glk	257.5225110866333	high	8.008554739404765	PA3193
edd	253.9647758015	high	7.988484602912034	PA3194
gapA	449.1188809897333	high	8.810953564169369	PA3195
PA3196	69.96003145416667	medium_high	6.12845903278558	PA3196
PA3197	64.2951356601	medium_low	6.006637687424823	PA3197
PA3198	43.29703686516667	medium_low	5.436196388980064	PA3198
PA3199	53.6951378997	medium_low	5.746719552826828	PA3199
PA3200	96.91134306030001	medium_high	6.598593631725902	PA3200
PA3201	365.16766145976663	high	8.51241519847751	PA3201
PA3202	581.0008934351667	high	9.182396571913124	PA3202
PA3203	289.18592697813335	high	8.175853536071823	PA3203
PA3204	88.68342093433334	medium_high	6.470592517661444	PA3204
PA3205	87.67639130456666	medium_high	6.454116514146718	PA3205
PA3206	36.892796331966665	medium_low	5.205267238795851	PA3206
PA3207	117.1540542962	medium_high	6.872263071520051	PA3207
PA3208	160.86061599586665	high	7.329667339562093	PA3208
PA3209	43.39850900796667	medium_low	5.439573573415123	PA3209
trkH	47.3840070166	medium_low	5.566328299766486	PA3210
PA3211	176.87147586633333	high	7.466557592555624	PA3211
PA3212	117.3968638809	medium_high	6.875250058836783	PA3212
PA3213	176.0268591399	high	7.459651769725235	PA3213
PA3214	168.6893448257	high	7.39822503919985	PA3214
PA3215	140.86465691716668	medium_high	7.1381658732006255	PA3215
PA3216	58.10897060523333	medium_low	5.86068899257362	PA3216
cyaB	65.20470454206666	medium_low	6.026904154046986	PA3217
PA3219	4.264235331166667	not_expressed		PA3219
PA3220	83.4579627239	medium_high	6.382977798570388	PA3220
csaA	49.88818277566667	medium_low	5.640626213656786	PA3221
PA3222	9.656257789433333	not_expressed		PA3222
azoR3	11.6468741629	low	3.5418709051501485	PA3223
PA3224	293.61202351083335	high	8.197767238011304	PA3224
PA3225	115.66256492226667	medium_high	6.853778190434358	PA3225
PA3226	74.3924837371	medium_high	6.217084960535318	PA3226
ppiA	264.81753068303334	high	8.048854820199017	PA3227
PA3228	93.39198684539998	medium_high	6.5452268650113385	PA3228
PA3229	27.033806581233335	low	4.756692764333379	PA3229
PA3230	29.989324625400002	low	4.906377127245479	PA3230
PA3231	2.9235366264000002	not_expressed		PA3231
PA3232	21.6523252769	low	4.4364500614243285	PA3232
PA3233	6.377846508966667	not_expressed		PA3233
PA3234	16.609801894666667	low	4.053962961246871	PA3234
PA3235	36.3986116332	medium_low	5.185811517066904	PA3235
PA3236	16.6246328498	low	4.05525057435101	PA3236
PA3237	25.58059431246667	low	4.67697787754664	PA3237
PA3238	68.06192403746667	medium_high	6.088776030205518	PA3238
PA3239	54.91756374316666	medium_low	5.779195720852857	PA3239
PA3240	57.98205507903333	medium_low	5.857534563157097	PA3240
PA3241	53.8553729383	medium_low	5.75101837883528	PA3241
PA3242	88.53037448213333	medium_high	6.468100618969357	PA3242
minC	156.03167300256666	high	7.285695102488133	PA3243
minD	172.33395699756667	high	7.429063190613132	PA3244
minE	128.69042798073335	medium_high	7.007760939383911	PA3245
rluA	16.570147623466667	low	4.050514550475971	PA3246
PA3247	81.40716589056666	medium_high	6.347083888638828	PA3247
PA3248	85.4802506067	medium_high	6.417519232512055	PA3248
PA3249	17.85373435436667	low	4.1581539602368585	PA3249
PA3250	13.125555390433334	low	3.7143065646811007	PA3250
PA3251	8.2676766514	not_expressed		PA3251
PA3252	6.7002457476	not_expressed		PA3252
PA3253	9.291057476466667	not_expressed		PA3253
PA3254	12.056797726466668	low	3.591774874628446	PA3254
PA3255	57.12055699446666	medium_low	5.835938142343257	PA3255
PA3256	92.06604038853334	medium_high	6.524597194767233	PA3256
prc	397.17965283743337	high	8.633647906542253	PA3257
PA3258	19.215973398966668	low	4.264234153895054	PA3258
PA3259	106.48844763803334	medium_high	6.734553118448197	PA3259
PA3260	188.56060471650002	high	7.558884480226062	PA3260
PA3261	129.01556456153332	medium_high	7.011401314037145	PA3261
PA3262	484.8155451110333	high	8.92129214785755	PA3262
PA3263	42.440725452433334	medium_low	5.407377411782899	PA3263
PA3264	28.003926161333336	low	4.807557202643372	PA3264
PA3265	53.25393089163333	medium_low	5.7348161154100215	PA3265
capB	1676.0994978668334	high	10.710892078579041	PA3266
PA3267	61.52689989066666	medium_low	5.943145397274551	PA3267
PA3268	11.758215512533333	low	3.5555972208298092	PA3268
PA3269	41.61560973493334	medium_low	5.379052869962461	PA3269
PA3270	74.4533139025	medium_high	6.218264159199124	PA3270
PA3271	59.4644256172	medium_low	5.89395493415693	PA3271
PA3272	96.4954448391	medium_high	6.592388935059269	PA3272
PA3273	17.982665768733334	low	4.168534998179001	PA3273
PA3274	55.43380289516667	medium_low	5.7926940783340575	PA3274
PA3275	53.72388405356667	medium_low	5.747491705353707	PA3275
PA3276	34.52924196713334	medium_low	5.109746757423241	PA3276
PA3277	31.3396590936	medium_low	4.969917581441709	PA3277
PA3278	301.34985335746666	high	8.235295552524587	PA3278
oprP	7.015670250133333	not_expressed		PA3279
oprO	33.2164081266	medium_low	5.0538241700507	PA3280
PA3281	110.1285521492	medium_high	6.783044743180459	PA3281
PA3282	108.59935440490001	medium_high	6.762871716493264	PA3282
PA3283	1116.4400751767332	high	10.124690101370618	PA3283
PA3284	1366.4401388301667	high	10.416206544154017	PA3284
PA3285	37.12924715693333	medium_low	5.214484157885832	PA3285
PA3286	82.34206572053333	medium_high	6.363557736980923	PA3286
PA3287	27.8085524997	low	4.797456745869911	PA3287
PA3288	57.73512051633333	medium_low	5.851377278243111	PA3288
PA3289	43.32786576226666	medium_low	5.437223269184046	PA3289
PA3290	69.94118197376667	medium_high	6.128070272010821	PA3290
PA3291	13.962980072599999	low	3.803534978922918	PA3291
PA3292	6.634114512966668	not_expressed		PA3292
PA3293	7.4419227591	not_expressed		PA3293
PA3294	12.8201783751	low	3.680344430095335	PA3294
PA3295	245.7721025367	high	7.9411773552163485	PA3295
phoA	4.086311981166666	not_expressed		PA3296
PA3297	42.8102466302	medium_low	5.4198842418247075	PA3297
PA3298	14.836901997299998	low	3.8911179779699907	PA3298
fadD1	116.30354523443333	medium_high	6.86175126435181	PA3299
fadD2	19.750684986733333	low	4.303830784117679	PA3300
PA3301	34.23382906676667	medium_low	5.097350762247775	PA3301
PA3302	224.59459452903332	high	7.8111793956076205	PA3302
PA3303	27.812492209033334	low	4.797661121719268	PA3303
PA3304	57.021398370566665	medium_low	5.833431514688384	PA3304
PA3303a	44.4903301498	medium_low	5.475419899261074	PA3303a
PA3305	66.35019477483333	medium_low	6.052028795603761	PA3305
PA3306	156.13745766190002	high	7.286672873793958	PA3306
PA3307	583.7961093060334	high	9.189320785843416	PA3307
PA3308	33.029015057100004	medium_low	5.045662043214275	PA3308
PA3309	4227.587247629067	high	12.045618813495553	PA3309
PA3310	47.15285583873333	medium_low	5.559273246055124	PA3310
PA3311	17.277186826666664	low	4.11079642340623	PA3311
PA3312	19.155388232066667	low	4.259678360784959	PA3312
PA3313	23.326871041333334	low	4.543920898742244	PA3313
PA3314	36.19180899286667	medium_low	5.177591315330961	PA3314
PA3315	22.421769186666666	low	4.486828213179208	PA3315
PA3316	29.764174346566666	low	4.895504969678888	PA3316
PA3317	37.61803348636666	medium_low	5.2333525276501	PA3317
PA3318	8.321328448000001	not_expressed		PA3318
plcN	6.811973867433333	not_expressed		PA3319
PA3320	7.1764388641	not_expressed		PA3320
PA3321	33.493244630966664	medium_low	5.065798237616468	PA3321
PA3322	64.801039443	medium_low	6.017945049775567	PA3322
PA3323	14.6944520934	low	3.877199661643104	PA3323
PA3324	12.7038681034	low	3.6671959339261995	PA3324
PA3325	21.5049246863	low	4.426595173629038	PA3325
PA3326	78.50296229380001	medium_high	6.294675189731634	PA3326
PA3327	16.685816717033337	low	4.060550398415505	PA3327
PA3328	11.567312258366664	low	3.5319817785218097	PA3328
PA3329	13.548283625433333	low	3.7600381891293155	PA3329
PA3330	18.717193482400003	low	4.226292223581924	PA3330
PA3331	17.091322610533332	low	4.0951921390532915	PA3331
PA3332	18.299959239866666	low	4.1937685300356025	PA3332
fabH2	12.023538297999998	low	3.5877896110527985	PA3333
PA3334	22.393295444933333	low	4.4849949487686995	PA3334
PA3335	28.007451184166666	low	4.807738791927849	PA3335
PA3336	46.392883912533335	medium_low	5.5358316258560984	PA3336
rfaD	192.88287347540003	high	7.591581238558154	PA3337
PA3338	84.15081028169999	medium_high	6.394905258109398	PA3338
plpD	17.082153896066668	low	4.094417991347996	PA3339
PA3340	35.13401568173334	medium_low	5.13479657531978	PA3340
PA3341	702.5236795224668	high	9.456403043939439	PA3341
PA3342	58.68405312296667	medium_low	5.874896611748495	PA3342
PA3343	130.54549054786665	medium_high	7.028408813058621	PA3343
recQ	77.0887060049	medium_high	6.268447606334582	PA3344
PA3345	244.12616179763333	high	7.931483099696093	PA3345
PA3346	122.73720164730001	medium_high	6.939428785943155	PA3346
PA3347	359.82651862226663	high	8.491157704532586	PA3347
PA3348	253.92552595133336	high	7.988261619468135	PA3348
PA3349	1370.8837651082667	high	10.420890537317652	PA3349
PA3350	114.31335259806667	medium_high	6.836850120027912	PA3350
flgM	2625.5863551116668	high	11.35842393111573	PA3351
PA3352	594.0994810094667	high	9.214560718009837	PA3352
PA3353	284.38280927163333	high	8.151690447530404	PA3353
PA3354	198.1247023110333	high	7.630264957331029	PA3354
PA3355	46.92397141066667	medium_low	5.552253215926582	PA3355
PA3356	218.16963491666664	high	7.769306509568275	PA3356
dsdA	19.499012195666666	low	4.285329134938675	PA3357
PA3358	7.5010030438666675	not_expressed		PA3358
PA3359	12.157270825966668	low	3.603747490794002	PA3359
PA3360	11.107303945333333	low	3.473436771495996	PA3360
lecB	50.40685986826667	medium_low	5.655548178304583	PA3361
PA3362	38.7054783793	medium_low	5.274465874985246	PA3362
amiR	19.001292134866667	low	4.248025623610913	PA3363
amiC	28.65816905823333	low	4.840874535088041	PA3364
PA3365	15.047493578	low	3.9114512959104033	PA3365
amiE	198.6405152995667	high	7.6340160989472485	PA3366
PA3367	43.583662122233335	medium_low	5.445715519051437	PA3367
PA3368	26.2068194149	low	4.711870366799105	PA3368
PA3369	99.51290284233333	medium_high	6.636811692501375	PA3369
PA3370	1.7084796776666666	not_expressed		PA3370
PA3371	35.267335768433334	medium_low	5.14026068797933	PA3371
PA3372	27.41809366593333	low	4.77705636132498	PA3372
PA3373	54.99766112226666	medium_low	5.7812983615418405	PA3373
PA3374	16.841891104833334	low	4.073982236521195	PA3374
PA3375	3.255741547733333	not_expressed		PA3375
PA3376	8.748796387566665	not_expressed		PA3376
PA3377	6.1740814005999995	not_expressed		PA3377
PA3378	5.396617237233333	not_expressed		PA3378
PA3379	2.5672494262666667	not_expressed		PA3379
PA3380	1.6969948569	not_expressed		PA3380
PA3381	2.3051964511666667	not_expressed		PA3381
phnE	4.458147314933334	not_expressed		PA3382
PA3383	2.2001318666	not_expressed		PA3383
phnC	13.564513288833332	low	3.761765377790311	PA3384
amrZ	5624.702825406367	high	12.457561159900544	PA3385
PA3386	156.24305613983336	high	7.28764826373995	PA3386
rhlG	15.558522548333334	low	3.959633162062712	PA3387
PA3388	26.85799920053333	low	4.747279929400189	PA3388
PA3390	9.720307166366668	not_expressed		PA3390
PA3389	10.087923525399999	low	3.334557338915105	PA3389
nosR	886.4659624823666	high	9.791921426989342	PA3391
nosZ	421.93327344646667	high	8.720871052025986	PA3392
nosD	155.64098671776665	high	7.282078221486465	PA3393
nosF	113.18386839316666	medium_high	6.822524541516954	PA3394
nosY	128.48195572013333	medium_high	7.0054219482521125	PA3395
nosL	195.8607544173	high	7.613684536437326	PA3396
fpr	388.81612413746666	high	8.602944238272984	PA3397
PA3398	37.88988838796667	medium_low	5.243740985001491	PA3398
PA3399	103.58097656946666	medium_high	6.694615255260787	PA3399
PA3400	23.87081148433333	low	4.577175706322717	PA3400
PA3401	35.9977830304	medium_low	5.169836153955234	PA3401
PA3402	34.921871619566666	medium_low	5.126058976417966	PA3402
PA3403	43.1839112049	medium_low	5.432422010326853	PA3403
PA3403a	15.772914390666665	low	3.9793773490864477	PA3403a
PA3404	5.303908364966667	not_expressed		PA3404
hasE	0.8429836600999999	not_expressed		PA3405
hasD	1.9292509176666668	not_expressed		PA3406
hasAp	14.963996432266667	low	3.9034236219197602	PA3407
hasR	6.771195240833333	not_expressed		PA3408
PA3409	4.2949822108	not_expressed		PA3409
PA3410	11.796326981266668	low	3.5602658128806475	PA3410
PA3411	23.261791029333335	low	4.539890275518845	PA3411
PA3412	22.51968870253333	low	4.493114979569471	PA3412
PA3413	127.35480734139999	medium_high	6.992709608724847	PA3413
PA3414	28.14047602453333	low	4.814574828309887	PA3414
PA3415	18.94652390523333	low	4.243861278128258	PA3415
PA3416	26.9310618679	low	4.7511992100352005	PA3416
PA3417	23.6165406218	low	4.561725747459564	PA3417
ldh	104.03218266353333	medium_high	6.7008860891675175	PA3418
PA3419	31.68498801366667	medium_low	4.98572756465214	PA3419
PA3420	13.501859918800001	low	3.7550862511119876	PA3420
PA3421	8.1529865586	not_expressed		PA3421
PA3422	13.6151138427	low	3.7671371404062057	PA3422
PA3423	100.85305645323332	medium_high	6.656110996711262	PA3423
PA3424	13.916323639166668	low	3.798706230782427	PA3424
PA3425	15.552384803433334	low	3.959063915133059	PA3425
PA3426	25.9343270337	low	4.696791028778408	PA3426
PA3427	35.24916107643333	medium_low	5.13951701693009	PA3427
PA3428	33.3541931543	medium_low	5.059796237485906	PA3428
PA3429	118.20642439016666	medium_high	6.885164636322022	PA3429
PA3430	187.79876539663334	high	7.5530437684106655	PA3430
PA3431	2031.1921940619334	high	10.988111040446547	PA3431
PA3432	2278.0653662244663	high	11.153593428624225	PA3432
PA3433	23.07025827456667	low	4.527962250158835	PA3433
PA3434	0.5046347072666667	not_expressed		PA3434
PA3435	150.64227778373333	high	7.23498290924771	PA3435
PA3436	42.838930659	medium_low	5.420850563019128	PA3436
folM	239.32544131173336	high	7.902829959418808	PA3437
folE1	130.426714366	medium_high	7.027095586460844	PA3438
folX	189.71911936633333	high	7.56772126665304	PA3439
PA3440	180.67657960983334	high	7.497265697246811	PA3440
PA3440a	143.90989981116664	medium_high	7.169022030756402	PA3440a
PA3441	35.41937440253333	medium_low	5.146466825488388	PA3441
PA3442	23.450735622699998	low	4.551561274027823	PA3442
PA3443	5.129280839766667	not_expressed		PA3443
PA3444	5.570379568066667	not_expressed		PA3444
PA3445	6.884995107966667	not_expressed		PA3445
PA3446	30.652569043033335	low	4.937936088552919	PA3446
PA3447	11.012085612500002	low	3.4610158260839525	PA3447
PA3448	4.208392455233334	not_expressed		PA3448
PA3449	4.2480261621	not_expressed		PA3449
PA3450	233.4246703209667	high	7.866813235262269	PA3450
PA3451	27.2387538886	low	4.767588799710979	PA3451
mqoA	37.09775735676667	medium_low	5.213260070195318	PA3452
PA3453	72.81014187616667	medium_high	6.186067515302656	PA3453
PA3454	24.473954856566667	low	4.613175346730914	PA3454
PA3455	86.40691273456667	medium_high	6.433074830527709	PA3455
PA3456	29.7012224106	low	4.892450404008305	PA3456
PA3457	52.04469782656667	medium_low	5.701679288019046	PA3457
PA3458	183.49105394273332	high	7.519565916346897	PA3458
PA3459	72.90501597363333	medium_high	6.1879461724209	PA3459
PA3460	45.54495938626667	medium_low	5.50921948984041	PA3460
PA3461	29.871653695866666	low	4.900705202398347	PA3461
PA3462	9.843904772566667	not_expressed		PA3462
PA3463	44.388257558199996	medium_low	5.472106172293722	PA3463
PA3464	9.144108385466666	not_expressed		PA3464
PA3465	133.70584401566666	medium_high	7.0629187139058	PA3465
PA3466	49.38013911783333	medium_low	5.625858995854196	PA3466
PA3467	12.3049346276	low	3.6211650881009225	PA3467
PA3468	21.154496079500003	low	4.402892414603595	PA3468
PA3469	38.1122887423	medium_low	5.252184343237352	PA3469
PA3470	26.975448109766663	low	4.753575020508661	PA3470
PA3471	33.1054020663	medium_low	5.04899474691566	PA3471
PA3472	74.91411175756667	medium_high	6.227165603224327	PA3472
PA3473	10.179362920566668	low	3.3475753674895765	PA3473
PA3474	11.2097021347	low	3.4866760381064816	PA3474
pheC	51.93915649696666	medium_low	5.698750679417263	PA3475
rhlI	271.26244948113333	high	8.08354554076054	PA3476
rhlR	905.7352231790334	high	9.82294555347263	PA3477
rhlB	41.33883829203333	medium_low	5.369425941467083	PA3478
rhlA	33.53226421670001	medium_low	5.0674779971636115	PA3479
PA3480	223.44305145836665	high	7.803763370858396	PA3480
PA3481	57.9042042333	medium_low	5.855596196233688	PA3481
metG	149.86606551100002	high	7.227529937561439	PA3482
PA3483	85.18157337873333	medium_high	6.412469472870615	PA3483
PA3484	22.292292963566666	low	4.47847311332574	PA3484
PA3485	40.23598759596666	medium_low	5.330414539095916	PA3485
PA3486	25.2973361729	low	4.6609135710132765	PA3486
pldA	19.56534146983333	low	4.290228384402133	PA3487
PA3488	29.9472647816	low	4.904352336090978	PA3488
PA3489	34.63552454923333	medium_low	5.114180618261389	PA3489
PA3490	26.70133915433333	low	4.738840194210948	PA3490
PA3491	31.55740216433333	medium_low	4.979906541084937	PA3491
PA3492	12.2572140544	low	3.615559200617754	PA3492
PA3493	23.682953632433335	low	4.565777113571065	PA3493
PA3494	18.2700916645	low	4.19141196714438	PA3494
nth	39.02912772066667	medium_low	5.286479314591436	PA3495
PA3496	406.5854910705	high	8.667414923565067	PA3496
PA3497	21.337253185266665	low	4.415302560128602	PA3497
PA3498	17.231996699066666	low	4.107017973521825	PA3498
PA3499	5.983155424833334	not_expressed		PA3499
PA3500	3.8291327484666664	not_expressed		PA3500
PA3501	2.4889810768	not_expressed		PA3501
PA3502	6.452179389966666	not_expressed		PA3502
PA3504	18.6379834732	low	4.220173871693397	PA3504
PA3505	25.3127588381	low	4.661792850267158	PA3505
PA3506	3.431371245733333	not_expressed		PA3506
PA3507	8.740185106966667	not_expressed		PA3507
PA3508	7.516706142933333	not_expressed		PA3508
PA3509	4.4178698874333335	not_expressed		PA3509
PA3510	4.546443771900001	not_expressed		PA3510
PA3511	3.3448627580666663	not_expressed		PA3511
PA3512	6.477061441933333	not_expressed		PA3512
PA3513	11.456279271033333	low	3.5180666617732594	PA3513
PA3514	22.16069344083333	low	4.469931121039756	PA3514
PA3515	65.5237873222	medium_low	6.033946843090994	PA3515
PA3516	13.904084547233333	low	3.7974368548438693	PA3516
PA3517	9.373332674866667	not_expressed		PA3517
PA3518	6.8799203785	not_expressed		PA3518
PA3519	16.419539694733334	low	4.037341778066793	PA3519
PA3520	23.65004239993333	low	4.563770864926397	PA3520
PA3521	8.918085758466665	not_expressed		PA3521
PA3522	13.582974842666667	low	3.763727577470757	PA3522
PA3523	16.575613640866667	low	4.050990375798249	PA3523
gloA1	808.6981322971666	high	9.659457469303632	PA3524
argG	175.64541364863337	high	7.456522096009034	PA3525
PA3526	524.8470324158	high	9.035753197826596	PA3526
pyrC	44.223782079133336	medium_low	5.4667505065970055	PA3527
rnt	62.91335566949999	medium_low	5.975294409493098	PA3528
PA3529	922.7054410958332	high	9.849726353903963	PA3529
PA3530	261.0479253683333	high	8.02817088294549	PA3530
bfrB	3359.5607134410334	high	11.71405688731718	PA3531
PA3532	194.14446787963334	high	7.600986788206649	PA3532
PA3533	4675.508546238333	high	12.190907577413018	PA3533
PA3534	10.3930359811	low	3.3775452462497673	PA3534
PA3535	29.0703945578	low	4.861478747466379	PA3535
PA3536	79.4030176676	medium_high	6.311121932121502	PA3536
argF	46.83675375446666	medium_low	5.549569181302292	PA3537
PA3538	75.11281818233334	medium_high	6.230987223000832	PA3538
PA3539	19.233180971766664	low	4.265525484329132	PA3539
algD	10.5153749066	low	3.394428382546263	PA3540
alg8	31.9281446975	medium_low	4.996756817119437	PA3541
alg44	6.543709787666667	not_expressed		PA3542
algK	8.572750603000001	not_expressed		PA3543
algE	3.3869543460333333	not_expressed		PA3544
algG	48.1416811934	medium_low	5.589214619064332	PA3545
algX	2.5935143913	not_expressed		PA3546
algL	4.803480528566666	not_expressed		PA3547
algI	15.6597390713	low	3.9689882689672933	PA3548
algJ	2.4614945000333335	not_expressed		PA3549
algF	7.0010253917	not_expressed		PA3550
algA	8.7181995154	not_expressed		PA3551
arnB	46.9552949977	medium_low	5.553215950022868	PA3552
arnC	22.370605030933334	low	4.483532370655123	PA3553
arnA	37.4614840041	medium_low	5.227336146709349	PA3554
arnD	29.163119392200002	low	4.866073138659315	PA3555
arnT	22.933169465900004	low	4.519363850449188	PA3556
arnE	23.899191024700002	low	4.578889879436222	PA3557
arnF	15.364772789599998	low	3.9415545277641546	PA3558
PA3559	37.687658053599996	medium_low	5.236020242252769	PA3559
fruA	47.9340537205	medium_low	5.582979046844336	PA3560
fruK	54.6229139665	medium_low	5.771434374440625	PA3561
fruI	66.2494226466	medium_low	6.049835976642765	PA3562
fruR	68.3431642702	medium_high	6.094725140594886	PA3563
PA3564	47.390319513466665	medium_low	5.56652048278212	PA3564
PA3565	39.363039735233336	medium_low	5.298769729223431	PA3565
PA3566	52.25962805233333	medium_low	5.707624951482461	PA3566
PA3567	67.47719652276666	medium_high	6.076328130061146	PA3567
PA3568	19.011597049866666	low	4.248807824093451	PA3568
mmsB	14.156371856166666	low	3.823379658626771	PA3569
mmsA	41.18930982046667	medium_low	5.364198047096632	PA3570
mmsR	66.4477275238	medium_low	6.0541479558454725	PA3571
